customer_id,gender,age,senior_citizen,partner,dependents,tenure,phone_service,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,support_tickets,late_payments,satisfaction_score,churn
CUST_000176,Male,27,0,Yes,Yes,28,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,134.17,3811.83,4,3,3,1
CUST_000177,Female,40,0,No,No,44,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,71.29,3335.65,2,2,10,1
CUST_000178,Male,41,0,Yes,Yes,10,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,142.02,1320.09,3,1,4,1
CUST_000179,Female,64,1,No,Yes,15,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,144.12,2149.49,2,1,2,1
CUST_000180,Female,37,0,No,No,4,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card,72.6,185.08,2,1,3,1
CUST_000181,Female,31,0,No,Yes,22,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.55,1134.35,4,1,9,1
CUST_000182,Male,61,1,Yes,No,5,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.49,197.85,3,0,10,1
CUST_000183,Male,46,0,No,No,46,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,116.92,5358.56,2,2,8,0
CUST_000184,Female,61,1,Yes,No,33,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.99,2587.04,0,2,7,0
CUST_000185,Male,40,0,Yes,No,37,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,22.28,775.19,4,2,6,1
CUST_000186,Male,46,0,Yes,No,52,Yes,Fiber optic,Yes,No,Yes,,Yes,Yes,Two year,No,Electronic check,117.82,6218.17,4,5,4,1
CUST_000187,Male,18,0,No,No,18,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,143.28,2565.44,4,1,6,1
CUST_000188,Male,18,0,Yes,No,10,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,29.13,307.45,4,2,6,0
CUST_000189,Male,18,0,Yes,No,26,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer,139.89,3617.22,3,1,9,1
CUST_000190,Male,28,0,No,No,54,Yes,No,No,No,Yes,No,No,Yes,One year,Yes,Credit card,147.0,7898.81,4,2,8,1
CUST_000191,Female,38,0,No,No,8,Yes,No,No,No,Yes,No,No,Yes,Two year,No,Electronic check,128.08,936.39,2,3,7,1
CUST_000192,Female,20,0,No,No,12,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer,131.44,1352.39,4,0,2,0
CUST_000193,Female,27,0,Yes,No,69,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,124.05,8749.25,2,1,7,1
CUST_000194,Male,67,1,No,No,42,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,111.38,4591.5,2,1,3,1
CUST_000195,Female,67,1,Yes,No,62,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,148.44,9065.71,3,3,9,1
CUST_000196,Male,34,0,Yes,No,23,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.48,2656.62,4,2,3,1
CUST_000197,Male,72,1,Yes,No,49,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.96,1964.97,2,0,6,1
CUST_000198,Male,24,0,Yes,No,8,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card,138.47,1281.45,4,1,1,1
CUST_000199,Male,19,0,Yes,No,67,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,104.55,7132.58,2,1,10,0
CUST_000200,Female,38,0,No,No,54,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,102.97,5435.03,2,3,10,1
CUST_000201,Male,33,0,Yes,No,71,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,81.27,5697.57,0,2,1,1
CUST_000202,Female,22,0,Yes,No,36,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.43,1184.41,1,0,3,1
CUST_000203,Male,67,1,Yes,Yes,5,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,78.23,382.1,1,1,4,1
CUST_000204,Female,74,1,Yes,No,35,Yes,No,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,54.39,1915.73,2,1,2,0
CUST_000205,Male,33,0,No,No,25,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,91.17,2316.13,0,1,5,0
CUST_000206,Male,36,0,Yes,No,34,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,51.41,1807.54,2,3,9,0
CUST_000207,Female,59,0,No,No,58,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,122.8,7061.07,4,0,1,1
CUST_000208,Female,72,1,Yes,No,17,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.73,1408.33,6,4,1,1
CUST_000209,Male,34,0,Yes,No,36,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,104.78,3971.79,4,2,3,1
CUST_000210,Female,57,0,Yes,No,27,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,68.87,1826.66,2,1,4,1
CUST_000211,Male,19,0,Yes,No,52,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,134.0,6834.56,1,1,8,1
CUST_000212,Female,50,0,No,No,42,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,41.12,1639.87,6,3,1,1
CUST_000213,Female,75,1,Yes,Yes,49,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card,112.59,5446.56,3,1,5,0
CUST_000214,Male,45,0,No,No,0,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,116.77,0.0,2,1,10,1
CUST_000215,Female,55,0,No,No,66,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,143.59,9314.27,3,0,9,1
CUST_000216,Male,57,0,Yes,No,72,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer,86.12,6187.71,0,2,10,0
CUST_000217,Male,54,0,No,Yes,24,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,72.71,1735.18,1,3,6,1
CUST_000218,Male,57,0,Yes,Yes,6,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card,92.52,512.5,2,0,3,1
CUST_000219,Male,69,1,No,No,5,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,92.59,420.37,2,1,2,1
CUST_000220,Female,18,0,Yes,Yes,68,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,23.87,1589.13,4,2,2,1
CUST_000221,Male,69,1,No,No,61,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,65.43,3944.61,2,1,4,0
CUST_000222,Male,70,1,Yes,No,71,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,78.38,5505.8,1,0,8,0
CUST_000223,Female,70,1,No,No,43,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer,89.28,3870.26,1,4,7,0
CUST_000224,Male,39,0,Yes,No,70,Yes,No,No,Yes,Yes,,No,No,One year,No,Mailed check,104.68,7234.82,0,2,10,0
CUST_000225,Female,51,0,No,No,43,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,127.73,5574.67,3,0,8,1
CUST_000226,Male,38,0,No,No,66,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.5,7895.48,1,1,10,0
CUST_000227,Female,66,1,Yes,No,71,No,No,No,No,No,No,No,No,One year,No,Bank transfer,29.86,2041.84,2,1,4,1
CUST_000228,Female,41,0,No,No,45,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,132.28,5890.94,1,1,2,0
CUST_000229,Female,36,0,No,No,27,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,149.2,4219.36,2,3,2,1
CUST_000230,Male,57,0,No,Yes,20,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer,115.81,2216.36,2,1,9,1
CUST_000231,Male,20,0,Yes,No,30,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.23,3017.57,1,1,4,1
CUST_000232,Female,39,0,No,Yes,26,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,96.89,2520.76,3,0,1,1
CUST_000233,Male,29,0,No,Yes,24,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,63.95,1605.79,3,2,1,0
CUST_000234,Female,39,0,Yes,No,62,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,71.29,4573.89,1,2,2,1
CUST_000235,Male,44,0,No,No,57,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,134.64,7493.62,1,3,1,1
CUST_000236,Female,21,0,No,No,14,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,101.32,1283.43,2,0,2,0
CUST_000237,Female,68,1,No,No,41,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer,89.33,3528.72,1,2,8,0
CUST_000238,Male,42,0,No,Yes,7,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,95.67,695.76,2,2,6,1
CUST_000239,Male,38,0,No,No,37,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,115.76,4243.77,4,2,6,1
CUST_000240,Female,26,0,Yes,Yes,9,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card,75.17,753.55,3,2,2,1
CUST_000241,Male,75,1,No,No,30,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,39.38,968.47,4,3,3,1
CUST_000242,Female,67,1,No,No,67,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,53.21,3664.73,1,2,7,0
CUST_000243,Male,45,0,Yes,No,66,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,50.64,3347.68,1,1,7,0
CUST_000244,Female,37,0,Yes,No,34,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card,68.06,2087.84,2,0,2,0
CUST_000245,Female,45,0,Yes,Yes,60,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.66,5403.04,2,0,3,1
CUST_000246,Male,73,1,No,No,68,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,59.38,3848.85,4,0,8,1
CUST_000247,Female,30,0,No,No,65,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card,143.31,9490.77,4,0,8,1
CUST_000248,Male,57,0,No,No,43,Yes,No,No,No,No,Yes,No,Yes,Two year,No,Mailed check,103.74,4382.72,3,0,10,0
CUST_000249,Female,70,1,Yes,Yes,30,Yes,Fiber optic,,No,No,Yes,No,No,One year,Yes,Electronic check,74.05,2279.61,2,1,5,1
CUST_000250,Male,61,1,Yes,No,31,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,71.18,2123.06,4,1,9,1
CUST_000251,Male,68,1,Yes,Yes,2,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,103.22,433.21,5,0,9,1
CUST_000252,Male,72,1,No,Yes,19,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,105.98,2112.31,3,1,5,1
CUST_000253,Male,21,0,No,No,15,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,57.6,840.43,3,1,7,0
CUST_000254,Male,31,0,No,No,24,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,86.38,2135.79,0,0,1,1
CUST_000255,Female,26,0,Yes,No,58,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,126.4,7256.79,9,1,1,1
CUST_000256,Male,50,0,No,No,24,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,146.02,3594.33,3,2,7,1
CUST_000257,Female,41,0,No,Yes,53,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,120.69,6431.92,4,1,4,1
CUST_000258,Male,20,0,No,No,20,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card,34.34,781.66,3,3,10,1
CUST_000259,Male,50,0,No,No,22,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,114.31,2683.64,1,0,2,0
CUST_000260,Female,23,0,No,No,11,Yes,No,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,147.66,1561.3,2,2,1,1
CUST_000261,Female,41,0,No,Yes,30,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card,131.62,3999.59,2,2,7,1
CUST_000262,Male,39,0,Yes,Yes,11,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,31.16,361.38,2,0,5,1
CUST_000263,Male,69,1,No,Yes,49,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,27.7,1537.16,4,0,6,1
CUST_000264,Female,57,0,No,Yes,39,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,56.84,2279.9,3,1,7,0
CUST_000265,Female,54,0,No,No,13,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer,105.28,1479.57,2,2,10,0
CUST_000266,Female,66,1,Yes,No,50,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,102.12,5243.84,7,0,5,0
CUST_000267,Male,28,0,No,Yes,62,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,120.52,7423.81,5,0,3,1
CUST_000268,Male,32,0,Yes,Yes,1,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,63.61,106.12,2,1,7,1
CUST_000269,Female,61,1,No,No,14,Yes,No,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,116.18,,3,1,2,1
CUST_000270,Female,61,1,No,No,26,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,103.37,2528.87,0,2,6,1
CUST_000271,Male,19,0,Yes,No,17,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,47.77,856.65,2,2,4,1
CUST_000272,Male,31,0,No,No,21,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,76.74,1572.59,1,4,7,1
CUST_000273,Male,31,0,No,No,70,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,53.98,3877.69,3,1,4,1
CUST_000274,Female,18,0,No,No,42,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,20.24,937.39,2,0,2,0
CUST_000275,Male,56,0,Yes,Yes,15,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,126.95,2028.83,1,1,5,1
CUST_000276,Male,21,0,No,No,50,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,40.33,2078.54,3,1,8,1
CUST_000277,Male,66,1,No,No,64,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card,81.6,5228.3,3,0,6,1
CUST_000278,Female,51,0,No,No,52,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,118.04,6198.83,4,3,1,1
CUST_000279,Male,62,1,Yes,No,55,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,111.6,6185.9,2,0,10,1
CUST_000280,Male,46,0,No,No,40,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,89.58,3571.07,0,3,4,0
CUST_000281,Male,74,1,Yes,No,37,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer,92.19,3428.0,1,1,5,0
CUST_000282,Male,33,0,No,Yes,23,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,112.9,2676.68,4,2,1,1
CUST_000283,Female,50,0,Yes,Yes,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,90.37,83.39,2,0,6,0
CUST_000284,Male,18,0,Yes,No,68,Yes,No,Yes,Yes,No,No,No,Yes,Two year,No,Credit card,92.07,6203.79,1,1,8,0
CUST_000285,Male,66,1,Yes,Yes,37,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer,101.63,3810.46,1,0,10,1
CUST_000286,Female,50,0,No,No,21,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,50.18,1190.76,2,1,5,0
CUST_000287,Male,28,0,No,No,21,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,85.91,1782.28,2,2,5,1
CUST_000288,Female,65,1,No,No,31,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer,24.92,678.06,3,0,7,1
CUST_000289,Female,75,1,Yes,Yes,33,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,149.94,4745.53,0,1,7,1
CUST_000290,Male,21,0,Yes,Yes,47,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,126.97,6153.27,4,0,5,1
CUST_000291,Female,67,1,Yes,No,48,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,138.72,6617.35,4,1,1,1
CUST_000292,Male,60,1,No,No,46,Yes,DSL,,Yes,No,No,No,No,Month-to-month,Yes,Credit card,36.85,1629.63,1,0,7,1
CUST_000293,Female,38,0,Yes,No,23,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,113.24,2565.19,2,1,2,1
CUST_000294,Male,54,0,No,No,38,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,101.64,3733.26,1,0,4,1
CUST_000295,Female,63,1,Yes,No,10,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,143.93,1427.93,5,2,2,1
CUST_000296,Female,45,0,No,No,17,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer,104.05,1717.97,6,3,7,0
CUST_000297,Female,56,0,Yes,No,15,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.77,1323.88,3,3,6,0
CUST_000298,Male,20,0,Yes,No,68,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,124.38,8452.73,1,2,3,1
CUST_000299,Male,71,1,Yes,No,25,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,102.95,2538.11,3,2,4,1
CUST_000300,Male,71,1,Yes,No,25,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer,32.57,835.35,3,1,3,1
CUST_000301,Male,30,0,Yes,No,26,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer,145.04,3926.9,1,1,9,1
CUST_000302,Female,45,0,No,No,51,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,51.97,2437.68,0,0,9,0
CUST_000303,Male,31,0,No,No,42,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.45,3304.12,6,0,8,1
CUST_000304,Female,41,0,Yes,No,29,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,54.61,1550.14,2,0,1,1
CUST_000305,Female,33,0,No,No,61,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,132.98,8073.87,5,2,2,1
CUST_000306,Male,67,1,Yes,No,13,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.57,965.46,2,0,10,0
CUST_000307,Male,58,0,No,No,19,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.21,1795.15,2,2,6,0
CUST_000308,Female,67,1,Yes,Yes,14,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,123.93,1771.34,2,0,10,1
CUST_000309,Male,63,1,Yes,No,25,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.0,1311.35,2,3,10,1
CUST_000310,Male,60,1,No,Yes,20,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.14,2027.54,2,0,9,1
CUST_000311,Female,27,0,Yes,No,49,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,98.53,4729.65,5,1,7,1
CUST_000312,Female,66,1,Yes,No,8,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,69.48,480.43,2,1,4,1
CUST_000313,Male,63,1,No,No,4,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,93.46,531.22,1,0,8,1
CUST_000314,Male,25,0,No,No,47,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,80.04,3650.36,1,0,8,0
CUST_000315,Male,23,0,No,No,14,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,141.96,1939.97,3,0,7,1
CUST_000316,Female,62,1,No,Yes,65,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,126.2,8118.77,4,5,8,1
CUST_000317,Female,40,0,Yes,No,46,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,33.98,1553.88,2,1,7,0
CUST_000318,Female,37,0,No,No,45,Yes,No,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,45.96,2074.28,5,4,10,0
CUST_000319,Female,40,0,No,No,32,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,139.96,4481.58,2,0,6,1
CUST_000320,Female,68,1,Yes,Yes,56,Yes,No,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,140.42,,4,0,3,1
CUST_000321,Male,39,0,Yes,Yes,46,Yes,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,118.61,5558.18,4,0,8,1
CUST_000322,Male,39,0,No,Yes,31,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card,138.55,4360.39,4,0,1,1
CUST_000323,Female,41,0,No,Yes,67,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,133.74,8920.37,2,1,6,1
CUST_000324,Female,21,0,Yes,No,20,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,90.08,1822.97,2,2,9,0
CUST_000325,Female,20,0,No,No,48,Yes,Fiber optic,,No,No,No,Yes,No,One year,No,Electronic check,99.34,4707.69,2,4,9,0
CUST_000326,Male,42,0,Yes,No,14,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,61.83,,0,1,2,1
CUST_000327,Male,18,0,Yes,No,8,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,72.95,652.0,3,2,7,0
CUST_000328,Male,61,1,No,No,45,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card,118.48,5246.59,6,3,4,1
CUST_000329,Male,42,0,Yes,No,2,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,97.0,111.27,1,0,5,0
CUST_000330,Female,47,0,Yes,Yes,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.95,138.81,3,0,4,1
CUST_000331,Female,37,0,No,No,37,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,26.53,917.6,2,0,1,0
CUST_000332,Male,62,1,Yes,No,8,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,59.18,367.13,1,0,6,1
CUST_000333,Male,42,0,No,No,59,Yes,No,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,80.82,4670.47,4,0,2,0
CUST_000334,Female,20,0,No,No,57,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,72.82,4066.7,5,2,8,1
CUST_000335,Male,46,0,No,No,26,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,46.98,1305.71,2,0,10,1
CUST_000336,Female,28,0,No,No,58,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,23.36,1262.17,5,1,1,1
CUST_000337,Female,52,0,No,No,69,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,126.85,8732.17,4,0,3,1
CUST_000338,Male,50,0,No,Yes,50,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.11,4314.91,4,0,8,0
CUST_000339,Male,45,0,No,No,17,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.8,349.16,1,0,2,1
CUST_000340,Female,40,0,Yes,Yes,18,No,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer,137.8,2466.63,0,0,9,0
CUST_000341,Female,52,0,No,Yes,62,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card,42.46,2658.83,3,0,7,0
CUST_000342,Male,57,0,Yes,Yes,32,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,104.99,3441.23,4,1,5,0
CUST_000343,Female,68,1,Yes,No,17,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,54.36,993.48,3,1,1,1
CUST_000344,Female,73,1,No,No,10,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,126.57,1079.04,0,1,1,1
CUST_000345,Female,22,0,Yes,No,46,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,135.7,6340.43,4,1,6,1
CUST_000346,Male,56,0,Yes,No,44,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,35.07,1579.87,2,0,2,1
CUST_000347,Female,22,0,No,No,36,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,43.25,1648.18,1,4,8,1
CUST_000348,Female,42,0,Yes,No,39,Yes,No,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,73.8,2690.25,4,1,1,0
CUST_000349,Male,60,1,No,No,38,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,129.47,4910.12,2,2,9,1
CUST_000350,Male,49,0,No,No,63,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,38.01,2424.92,2,1,5,0
CUST_000351,Female,64,1,No,Yes,12,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,140.94,1425.61,1,0,8,0
CUST_000352,Male,70,1,Yes,No,55,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card,79.25,4436.97,1,0,6,0
